"Domain","Profile","Primed","Iteration","Prompt","Response","Lexical_Similarity","Semantic_Similarity","Syntactic_Similarity","Positional_Similarity"
"X5","A","No","8","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late‑June window works.","0.527","0.416","0.433","0.427"
"X5","A","No","8","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","A","No","8","Act as an Entertainment specialist. How can we predict subscriber churn early?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","A","No","8","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle to lift ARPU.","0.523","0.402","0.428","0.422"
"X5","A","No","8","Act as an Entertainment specialist. How do we control narrative during controversies?","Control narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","9","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Release late June.","0.527","0.416","0.433","0.427"
"X5","A","No","9","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Targeted teaser marketing.","0.517","0.410","0.431","0.417"
"X5","A","No","9","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn signals.","0.513","0.423","0.419","0.402"
"X5","A","No","9","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle when ARPU up.","0.523","0.402","0.428","0.422"
"X5","A","No","9","Act as an Entertainment specialist. How do we control narrative during controversies?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","10","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Target late‑June launch.","0.527","0.416","0.433","0.427"
"X5","A","No","10","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers build momentum.","0.517","0.410","0.431","0.417"
"X5","A","No","10","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","A","No","10","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","A","No","10","Act as an Entertainment specialist. How do we control narrative during controversies?","Shape narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","1","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","A","No","1","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","A","No","1","Act as an Entertainment specialist. How can we predict subscriber churn early?","Watch churn signals.","0.513","0.423","0.419","0.402"
"X5","A","No","1","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Offer bundles on ARPU rise.","0.523","0.402","0.428","0.422"
"X5","A","No","1","Act as an Entertainment specialist. How do we control narrative during controversies?","Steer narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","2","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late June release.","0.527","0.416","0.433","0.427"
"X5","A","No","2","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Use teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","A","No","2","Act as an Entertainment specialist. How can we predict subscriber churn early?","Flag early churn.","0.513","0.423","0.419","0.402"
"X5","A","No","2","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","A","No","2","Act as an Entertainment specialist. How do we control narrative during controversies?","Own the narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","3","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late‑June window works.","0.527","0.416","0.433","0.427"
"X5","A","No","3","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","A","No","3","Act as an Entertainment specialist. How can we predict subscriber churn early?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","A","No","3","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle to lift ARPU.","0.523","0.402","0.428","0.422"
"X5","A","No","3","Act as an Entertainment specialist. How do we control narrative during controversies?","Control narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","4","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Release late June.","0.527","0.416","0.433","0.427"
"X5","A","No","4","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Targeted teaser marketing.","0.517","0.410","0.431","0.417"
"X5","A","No","4","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn signals.","0.513","0.423","0.419","0.402"
"X5","A","No","4","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle when ARPU up.","0.523","0.402","0.428","0.422"
"X5","A","No","4","Act as an Entertainment specialist. How do we control narrative during controversies?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","5","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Target late‑June launch.","0.527","0.416","0.433","0.427"
"X5","A","No","5","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers build momentum.","0.517","0.410","0.431","0.417"
"X5","A","No","5","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","A","No","5","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","A","No","5","Act as an Entertainment specialist. How do we control narrative during controversies?","Shape narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","6","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","A","No","6","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","A","No","6","Act as an Entertainment specialist. How can we predict subscriber churn early?","Watch churn signals.","0.513","0.423","0.419","0.402"
"X5","A","No","6","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Offer bundles on ARPU rise.","0.523","0.402","0.428","0.422"
"X5","A","No","6","Act as an Entertainment specialist. How do we control narrative during controversies?","Steer narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","7","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late June release.","0.527","0.416","0.433","0.427"
"X5","A","No","7","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Use teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","A","No","7","Act as an Entertainment specialist. How can we predict subscriber churn early?","Flag early churn.","0.513","0.423","0.419","0.402"
"X5","A","No","7","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","A","No","7","Act as an Entertainment specialist. How do we control narrative during controversies?","Own the narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","8","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late‑June window works.","0.527","0.416","0.433","0.427"
"X5","A","No","8","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","A","No","8","Act as an Entertainment specialist. How can we predict subscriber churn early?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","A","No","8","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle to lift ARPU.","0.523","0.402","0.428","0.422"
"X5","A","No","8","Act as an Entertainment specialist. How do we control narrative during controversies?","Control narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","9","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Release late June.","0.527","0.416","0.433","0.427"
"X5","A","No","9","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Targeted teaser marketing.","0.517","0.410","0.431","0.417"
"X5","A","No","9","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn signals.","0.513","0.423","0.419","0.402"
"X5","A","No","9","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle when ARPU up.","0.523","0.402","0.428","0.422"
"X5","A","No","9","Act as an Entertainment specialist. How do we control narrative during controversies?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","10","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Target late‑June launch.","0.527","0.416","0.433","0.427"
"X5","A","No","10","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers build momentum.","0.517","0.410","0.431","0.417"
"X5","A","No","10","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","A","No","10","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","A","No","10","Act as an Entertainment specialist. How do we control narrative during controversies?","Shape narrative early.","0.540","0.397","0.411","0.418"
"X5","A","No","1","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","A","No","1","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
